OBJECTID,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,LIGHT_CONDITION,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,RMA,DIVIDED,STAT_DIV_NAME,lat,lng,geolocation_area,geolocation,postcode,locality,region
3454339,T20170008547,30/04/2017,13.00.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Serious injury accident,30km/hr,146.40182,-37.96989,Non-Intersection,BAW BAW,EASTERN REGION,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,No,0,2,0,1,1,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.970,146.402,-38.0;146.4,-37.970;146.402,,,
3454347,T20170007360,11/04/2017,22.43.00,Yes,Collision with a fixed object,Tuesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark Street lights on,T intersection,Serious injury accident,60 km/hr,144.25832,-36.743,Intersection,BENDIGO,NORTHERN REGION,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,Arterial Highway,Divided,Country,-36.743,144.258,-36.7;144.3,-36.743;144.258,,,
3454351,T20170007365,12/04/2017,07.20.00,No,Collision with vehicle,Wednesday,RIGHT/LEFT. ONE VEH TURNING RIGHT THE OTHER LEFT.,Day,Multiple intersection,Serious injury accident,60 km/hr,144.43903,-37.66417,Intersection,MOORABOOL,WESTERN REGION,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,No,0,2,0,1,1,0,SMALL_CITIES,Freeway,Undivided,Country,-37.664,144.439,-37.7;144.4,-37.664;144.439,,,
3454360,T20170007760,18/04/2017,14.30.00,No,Collision with vehicle,Tuesday,U TURN,Day,Not at intersection,Other injury accident,60 km/hr,143.98041,-38.24604,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,4,1,0,0,1,3,0,2,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.246,143.980,-38.2;144.0,-38.246;143.980,,,
3454379,T20170008168,24/04/2017,12.15.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,Cross intersection,Other injury accident,60 km/hr,141.24581,-36.37973,Intersection,WEST WIMMERA,WESTERN REGION,7,3,0,0,3,4,0,5,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,SMALL_TOWNS,Arterial Highway,Undivided,Country,-36.380,141.246,-36.4;141.2,-36.380;141.246,,,
3454384,T20170007009,7/04/2017,16.30.00,Yes,Collision with vehicle,Friday,RIGHT REAR.,Day,T intersection,Serious injury accident,100 km/hr,144.04037,-37.1669,Intersection,MOUNT ALEXANDER,NORTHERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,2,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.167,144.040,-37.2;144.0,-37.167;144.040,,,
3454398,T20170007379,12/04/2017,10.34.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Serious injury accident,40 km/hr,141.61407,-38.284079999999996,Non-Intersection,GLENELG,SOUTH WESTERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,No,0,2,1,0,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.284,141.614,-38.3;141.6,-38.284;141.614,,,
3454406,T20170007396,7/04/2017,13.30.00,No,No collision and no object struck,Thursday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Serious injury accident,Not known,145.37544,-37.15752,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.158,145.375,-37.2;145.4,-37.158;145.375,,,
3454408,T20170007399,12/04/2017,07.10.00,No,Collision with a fixed object,Tuesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,147.02715,-38.314009999999996,Non-Intersection,WELLINGTON,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.314,147.027,-38.3;147.0,-38.314;147.027,,,
3454414,T20170007790,14/04/2017,10.00.00,No,Collision with a fixed object,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,50 km/hr,144.04168,-38.34437,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.344,144.042,-38.3;144.0,-38.344;144.042,,,
3454420,T20170007800,17/04/2017,17.15.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Other injury accident,100 km/hr,143.35433,-37.42505,Non-Intersection,PYRENEES,WESTERN REGION,4,1,0,0,1,3,0,0,4,0,0,0,0,0,0,1,No,0,4,0,4,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.425,143.354,-37.4;143.4,-37.425;143.354,,,
3454421,T20170007804,19/04/2017,08.40.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Other injury accident,40 km/hr,144.30233,-36.734759999999994,Non-Intersection,BENDIGO,NORTHERN REGION,3,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,No,0,3,0,3,0,0,LARGE_PROVINCIAL_CITIES,Arterial Highway,Undivided,Country,-36.735,144.302,-36.7;144.3,-36.735;144.302,,,
3454429,T20170008185,24/04/2017,15.40.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,60 km/hr,144.3893,-36.83988,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,No,1,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.840,144.389,-36.8;144.4,-36.840;144.389,,,
3454437,T20170007035,7/04/2017,18.40.00,Yes,Collision with a fixed object,Friday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,142.54252,-37.19419,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.194,142.543,-37.2;142.5,-37.194;142.543,,,
3454456,T20170007419,5/03/2017,13.45.00,No,No collision and no object struck,Sunday,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,Day,Not at intersection,Other injury accident,Camping grounds or off road,145.66853999999998,-37.92661,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Metro,-37.927,145.669,-37.9;145.7,-37.927;145.669,,,
3454472,T20170007824,8/04/2017,11.00.00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,Camping grounds or off road,146.81337,-36.33248,Non-Intersection,INDIGO,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.332,146.813,-36.3;146.8,-36.332;146.813,,,
3454479,T20170008211,25/04/2017,11.40.00,No,Vehicle overturned (no collision),Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,Not known,145.3257,-37.478840000000005,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.479,145.326,-37.5;145.3,-37.479;145.326,,,
3454482,T20170008214,25/04/2017,09.20.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,Cross intersection,Serious injury accident,100 km/hr,144.38198,-36.299040000000005,Intersection,CAMPASPE,NORTHERN REGION,4,4,0,1,3,0,0,2,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.299,144.382,-36.3;144.4,-36.299;144.382,,,
3454504,T20170007432,13/04/2017,05.10.00,Yes,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),Dark No street lights,T intersection,Other injury accident,80 km/hr,141.69312,-38.2572,Intersection,GLENELG,SOUTH WESTERN REGION,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,No,0,2,0,1,1,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.257,141.693,-38.3;141.7,-38.257;141.693,,,
3454505,T20170007435,24/03/2017,11.00.00,No,collision with some other object,Friday,STRUCK OBJECT ON CARRIAGEWAY,Day,Not at intersection,Other injury accident,60 km/hr,144.28938,-37.34558,Intersection,HEPBURN,WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.346,144.289,-37.3;144.3,-37.346;144.289,,,
3454506,T20170007436,13/04/2017,02.44.00,Yes,Collision with a fixed object,Thursday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,T intersection,Fatal accident,80 km/hr,146.36202,-36.310970000000005,Intersection,WANGARATTA,NORTH EASTERN REGION,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.311,146.362,-36.3;146.4,-36.311;146.362,,,
3454518,T20170007837,19/04/2017,14.10.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Cross intersection,Other injury accident,80 km/hr,147.03808999999998,-38.108059999999995,Intersection,WELLINGTON,EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,SMALL_TOWNS,Arterial Highway,Divided,Country,-38.108,147.038,-38.1;147.0,-38.108;147.038,,,
3454520,T20170007839,19/04/2017,16.45.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Other injury accident,60 km/hr,145.11628000000002,-37.51072,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,Arterial Other,Undivided,Metro,-37.511,145.116,-37.5;145.1,-37.511;145.116,,,
3454524,T20170007845,19/04/2017,18.10.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Dusk/Dawn,Not at intersection,Other injury accident,60 km/hr,141.58744,-38.33246,Non-Intersection,GLENELG,SOUTH WESTERN REGION,4,2,0,0,2,2,0,2,2,0,0,0,0,0,0,2,No,0,2,1,1,0,0,TOWNS,Arterial Highway,Undivided,Country,-38.332,141.587,-38.3;141.6,-38.332;141.587,,,
3454528,T20170008227,25/04/2017,12.30.00,No,Collision with a fixed object,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,145.66144,-38.19032,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Metro,-38.190,145.661,-38.2;145.7,-38.190;145.661,,,
3454537,T20170008242,25/04/2017,17.40.00,No,Collision with a fixed object,Tuesday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Dusk/Dawn,Not at intersection,Other injury accident,70 km/hr,145.48875,-37.6538,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,TOWNS,Arterial Other,Undivided,Metro,-37.654,145.489,-37.7;145.5,-37.654;145.489,,,
3454540,T20170007080,7/04/2017,15.25.00,No,No collision and no object struck,Friday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Serious injury accident,80 km/hr,147.30151999999998,-36.92903,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.929,147.302,-36.9;147.3,-36.929;147.302,,,
3454549,T20170007098,8/04/2017,13.30.00,No,No collision and no object struck,Friday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Other injury accident,110 km/hr,142.51099,-35.158409999999996,Non-Intersection,MILDURA,WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-35.158,142.511,-35.2;142.5,-35.158;142.511,,,
3454572,T20170007861,19/04/2017,14.45.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Fatal accident,100 km/hr,149.13362,-37.57047,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,4,4,1,1,2,0,0,2,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.570,149.134,-37.6;149.1,-37.570;149.134,,,
3454573,T20170007863,19/04/2017,20.55.00,Yes,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark Street lights on,T intersection,Serious injury accident,80 km/hr,145.11278000000001,-37.52339,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,Arterial Other,Undivided,Metro,-37.523,145.113,-37.5;145.1,-37.523;145.113,,,
3454577,T20170007869,1/04/2017,12.00.00,No,Vehicle overturned (no collision),Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,Camping grounds or off road,145.85788,-37.69813,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Metro,-37.698,145.858,-37.7;145.9,-37.698;145.858,,,
3454586,T20170008260,25/04/2017,17.25.00,No,Vehicle overturned (no collision),Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Dusk/Dawn,Not at intersection,Other injury accident,100 km/hr,141.25243,-34.538540000000005,Non-Intersection,MILDURA,WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-34.539,141.252,-34.5;141.3,-34.539;141.252,,,
3454587,T20170008261,25/04/2017,10.43.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Day,Not at intersection,Other injury accident,60 km/hr,146.56135,-38.19775,Non-Intersection,LATROBE,EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,SMALL_CITIES,Local Road,Undivided,Country,-38.198,146.561,-38.2;146.6,-38.198;146.561,,,
3454595,T20170007112,9/04/2017,02.10.00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,145.82751000000002,-36.44426,Non-Intersection,BENALLA,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,0,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.444,145.828,-36.4;145.8,-36.444;145.828,,,
3454602,T20170007126,9/04/2017,06.40.00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,145.37633,-36.29061,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.291,145.376,-36.3;145.4,-36.291;145.376,,,
3454604,T20170007469,13/04/2017,10.05.00,No,Vehicle overturned (no collision),Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,100 km/hr,142.28769,-38.21753,Non-Intersection,MOYNE,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.218,142.288,-38.2;142.3,-38.218;142.288,,,
3454607,T20170007473,30/01/2017,17.10.00,No,No collision and no object struck,Monday,OFF CARRIAGEWAY TO LEFT,Day,Not at intersection,Other injury accident,80 km/hr,144.39031,-37.69538,Non-Intersection,MOORABOOL,WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.695,144.390,-37.7;144.4,-37.695;144.390,,,
3454610,T20170007479,13/04/2017,14.50.00,No,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,143.98575,-37.19513,Non-Intersection,MOUNT ALEXANDER,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Yes,1,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.195,143.986,-37.2;144.0,-37.195;143.986,,,
3454617,T20170007872,20/04/2017,07.40.00,No,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,143.56176000000002,-38.009840000000004,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.010,143.562,-38.0;143.6,-38.010;143.562,,,
3454623,T20170007884,18/04/2017,11.00.00,No,Vehicle overturned (no collision),Tuesday,OFF CARRIAGEWAY TO RIGHT,Day,Not at intersection,Serious injury accident,60 km/hr,144.48883,-36.55961,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.560,144.489,-36.6;144.5,-36.560;144.489,,,
3454632,T20170008271,26/04/2017,07.40.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,147.03038,-36.16308,Non-Intersection,WODONGA,NORTH EASTERN REGION,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.163,147.030,-36.2;147.0,-36.163;147.030,,,
3454637,T20170008277,26/04/2017,08.10.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,Not at intersection,Other injury accident,50 km/hr,144.73605,-37.35583,Non-Intersection,MACEDON RANGES,NORTHERN REGION,5,3,0,0,3,2,0,3,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,Local Road,Undivided,Country,-37.356,144.736,-37.4;144.7,-37.356;144.736,,,
3454651,T20170007150,9/04/2017,12.07.00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,Not known,147.73103,-37.735,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.735,147.731,-37.7;147.7,-37.735;147.731,,,
3454653,T20170007152,9/04/2017,12.02.00,No,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,144.48962,-36.92477,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.925,144.490,-36.9;144.5,-36.925;144.490,,,
3454659,T20170007493,13/04/2017,15.30.00,No,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,143.32897,-36.9282,Non-Intersection,PYRENEES,WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.928,143.329,-36.9;143.3,-36.928;143.329,,,
3454673,T20170007903,20/04/2017,17.28.00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Dusk/Dawn,T intersection,Other injury accident,50 km/hr,144.75214,-36.13017,Intersection,CAMPASPE,NORTHERN REGION,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,No,0,1,0,1,0,0,SMALL_CITIES,Local Road,Undivided,Country,-36.130,144.752,-36.1;144.8,-36.130;144.752,,,
3454677,T20170007907,20/04/2017,09.31.00,No,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,142.81242,-38.342220000000005,Non-Intersection,MOYNE,SOUTH WESTERN REGION,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.342,142.812,-38.3;142.8,-38.342;142.812,,,
3454688,T20170008308,26/04/2017,13.45.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Other injury accident,100 km/hr,146.79495,-38.13755,Non-Intersection,WELLINGTON,EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Divided,Country,-38.138,146.795,-38.1;146.8,-38.138;146.795,,,
3454690,T20170008313,26/04/2017,14.50.00,No,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,144.37933,-36.678979999999996,Non-Intersection,BENDIGO,NORTHERN REGION,3,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,No,1,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.679,144.379,-36.7;144.4,-36.679;144.379,,,
3454692,T20170008315,17/01/2017,12.30.00,No,No collision and no object struck,Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Unk.,Not at intersection,Other injury accident,Camping grounds or off road,145.26981999999998,-37.44056,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.441,145.270,-37.4;145.3,-37.441;145.270,,,
3454694,T20170008318,26/04/2017,16.30.00,No,Vehicle overturned (no collision),Wednesday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Other injury accident,100 km/hr,147.26285,-38.00468,Non-Intersection,WELLINGTON,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.005,147.263,-38.0;147.3,-38.005;147.263,,,
3454706,T20170007177,9/04/2017,14.30.00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Fatal accident,80 km/hr,145.52528,-37.74248,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,5,5,2,3,0,0,0,4,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Metro,-37.742,145.525,-37.7;145.5,-37.742;145.525,,,
3454708,T20170007512,14/04/2017,02.10.00,Yes,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,143.29433,-38.33163,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.332,143.294,-38.3;143.3,-38.332;143.294,,,
3454709,T20170007513,14/04/2017,03.15.00,Yes,Collision with a fixed object,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark Street lights on,Not at intersection,Serious injury accident,80 km/hr,143.99128000000002,-38.24089,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,5,5,0,1,4,0,0,4,1,0,0,0,0,0,0,0,No,1,1,0,1,0,0,TOWNS,Arterial Highway,Divided,Country,-38.241,143.991,-38.2;144.0,-38.241;143.991,,,
3454713,T20170007520,14/04/2017,09.30.00,No,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,Cross intersection,Other injury accident,80 km/hr,146.55241,-38.19232,Intersection,LATROBE,EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,1,1,0,0,SMALL_CITIES,Arterial Highway,Divided,Country,-38.192,146.552,-38.2;146.6,-38.192;146.552,,,
3454715,T20170007523,14/04/2017,08.50.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Fatal accident,100 km/hr,145.52697,-38.064170000000004,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,Arterial Other,Divided,Metro,-38.064,145.527,-38.1;145.5,-38.064;145.527,,,
3454718,T20170007528,14/04/2017,10.15.00,No,Collision with a fixed object,Friday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,148.10329,-37.73268,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.733,148.103,-37.7;148.1,-37.733;148.103,,,
